track_name_studio,track_name_id
Cannibal Surf Babe,1893
Cannibal Surf Babe - 1999 Remaster,1894
Cans and Brahms - Steven Wilson Remix,1900
"Cans and Brahms (Extracts from Brahms' 4th Symphony in E Minor, Third Movement) - 2008 Remaster",1899
Can't Catch Me,1835
Can't Dance - Moto Blanco Edit,1840
Can't Dance - Cool Million 83 Mix,1839
Can't Dance - Snowboy Club Mix,1841
Can't Dance - Snowboy Vintage Funk Remix,1843
Can't Dance - Cool Million 81 Xtended Mix,1838
Can't Dance,1836
Can't Dance - Snowboy Club Remix,1842
Can't Dance - Cool Million 81 Extended Mix,1837
Can't Fight the Feeling,1845
Can't Get By Without You,1847
Cant Get By Without You,1901
Can't Hardly Wait - 2008 Remaster,1853
Can't Hardly Wait - Outtake - Electric,1855
Can't Hardly Wait,1852
Can't Hardly Wait - Alternate Version,1854
Can't Help Falling in Love - Original Mix,1862
Can't Help Falling In Love (Viva Elvis),1858
"Can't Help Falling In Love (From ""Blue Hawaii"") - Takes 14, 15, 16",1857
Can't Help Falling In Love - with The Royal Philharmonic Orchestra,1860
Can't Help Falling In Love,1856
Can't Help Falling in Love,1861
Can't Help Falling In Love - alt. take 26,1859
Can't Hide Love,1864
"Can't Hide Love - From ""The Best of Earth, Wind & Fire, Vol. 1""",1865
Can't Ignore the Train,1866
Can't Keep a Good Man Down,1867
Can't Slow Down,1871
Can't Slow Down - 2017 Remaster,1872
Can't Smile Without You,1873
Can't Stop My Love,1875
Can't You Hear My Heartbeat,1880
Can't You Hear My Heartbeat - 2008 Remaster,1881
Can't You Hear My Heart Beat,1879
Can't You See,1882
Can We Still Be Friends,1825
Can We Still Be Friends - Another Side of Roxy,1826
Can We Still Be Friends - The Roxy Simulcast - 23rd May 1978,1827
Can We Still Be Friends? - 2015 Remaster,1829
Can We Still Be Friends?,1828
Can You Feel The Force,1831
Can You Feel the Force,1832
Cape Cod Houses,1905
Caramel,1909
CARAVAN(キャラヴァン),1771
Caravan (キャラヴァン),1910
CARAVAN,1770
Carefree Highway,1914
Careful Man,1915
Careful Man (Harper College 2/5/73),1916
Careless,1917
Care Of Cell 44,1912
Carmella,1919
Carnival,1920
Caroline,1923
Carrie - 2001 Remaster,1926
Carrie,1925
Carrie - 2003 Remaster,1927
Carry Me,1928
"Carry Me, Carrie",1930
Carry Me Carrie,1929
Carry On,1931
Carry On - Andy Lewis Remix,1932
Carry On Brother,1933
Carry on Brother - Remastered,1938
Carry On Wayward Son - Remix,1935
Carry On Wayward Son,1934
Carry Your Load - Re-Recorded Version,1937
Carry Your Load,1936
Cars,1940
Cars - BBC Peel Sessions,1944
Cars (Dave Clarke Remix),1941
Cars - Demo Version 2,1946
Cars (Mike Dearborn Remix),1943
Cars - Premier Mix,1947
Cars (Flood Version),1942
Cars - Demo Version 1,1945
Casey Jones,1951
Casey Jones - 2013 Remaster,1955
Casey Jones (Complete Track With Vocals) - Not Slated,1954
Casey Jones (Breakdown 1) - Not Slated,1952
Casey Jones (Breakdown 2) - Not Slated,1953
Casey's Last Ride,1956
Cassandra,1957
Castilian Drums,1962
Castles In The Air - Re-Recorded In Stereo,1963
Castles in the Air,1964
Cast Your Fate,1959
Catch - 2006 Remaster,1969
Catch,1968
Catch the Wind (Single Version with Strings),1976
Catch The Wind,1973
Catch the Wind,1975
Catch the Wind - Single Version with Strings,1978
Catch the Wind - 2005 Remastered Version,1977
Cathy's Clown,1980
Cathy's Clown (1960 Recording Remastered),1981
Cathy's Clown (Single Version),1982
Cathy's Clown - Original Mix,1983
Cat Scratch Fever,1965
Cat's in the Cradle,1967
Cat's In The Cradle,1966
Cats In the Cradle,1985
Caution (Don Not Stop on Tracks),1991
"Caution (Do Not Stop on Tracks) - Autumn Records, November 3, 1965",1990
C. C. Rider,1766
C. C. Rider - Duet,1767
Celebrate,1993
Cerrone's Paradise (Joey Negro Remix),2002
Cerrone’s Paradise (SHMLSS Rework),2003
Cerrone's Paradise,2001
Certain People I Know,2004
Certain People I Know - 2014 Remaster,2005
C'est La Vie,1763
C'est ma chanson,1764
Chain Reaction,2008
Chains,2011
Chains - S&M Radio Edit,2012
Chains of Love - Foghorn Mix,2018
Chains of Love - 2009 Remastered Version,2017
Chains of Love - Truly in Love with the Marks Bros. Mix,2019
Chains of Love (Foghorn Mix),2014
Chains of Love (Truly in Love With the Marks Brothers Mix),2016
Chains of Love (Remix),2015
Chains of Love,2013
Champagne Charlie,2020
Champagne Jam,2022
Champagne Jam - Rerecorded,2023
Champagne Supernova,2024
Chances (Instrumental),2028
Chances,2027
Change,2030
Change - Remastered,2032
Change - Frankie Knuckles Remix,2031
Change Of Heart,2033
Change of Heart,2037
Change Partners,2034
Change Partners - Demo,2035
Changes,2039
Changin' Times,2040
Chariot - Stripped Version,2047
Chariot,2046
Charlie,2050
Chasing Change,2056
Chateau Lafitte '59 Boogie - Single Version; 2016 Remaster,2060
Chateau Lafitte '59 Boogie - Single Version,2059
Chateau Lafitte '59 Boogie (Single Version),2058
Cheap Day Return - Steven Wilson Stereo Remix,2064
Cheap Day Return,2063
Chelsea Morning - 1997,2073
Chelsea Morning - Single Version,2074
Chelsea Morning (Single Version),2072
Cherish Precious And Few,2078
Cherish / Precious and Few,2077
Cherry Baby,2080
Cherry Pie (Instrumental) - Bonus Track,2082
Cherry Pie - Bonus Track,2083
Cherry Pie,2081
Chewin' the Apple of Yer Eye - 2015 Remaster,2088
Chewin' the Apple of Yer Eye,2087
Chicken Run,2091
Chicken Shack Boogie,2092
Child in Time - 2016 Remaster,2094
Child in Time,2093
Children Go Where I Send Thee,2099
Chilling of the Evening,2107
Chilling of the Evening - Re-Recorded in 1995,2108
China Grove,2118
China Grove (with Chris Young),2119
"Chinatown, My Chinatown",2122
Chop 'em Down,2125
Chosen Ones - Remastered,2127
Chosen Ones,2126
Christian Island - 1988 Version,2129
Christian Island (Georgian Bay),2128
Christmas to Christmas,2143
Christmas To Christmas,2138
Christmas Wrapping - Single Edit,2142
Christmas Wrapping (Single Edit),2140
Christmas Wrapping - Long Version,2141
Christmas Wrapping (Long version),2139
"Ciega, Sordomuda",2147
Cielito Lindo,2148
Cielito lindo,2149
Cigarettes & Alcohol,2153
CIGARETTES & ALCOHOL,1772
Cigarettes and Alcohol,2154
Cinderella,2156
Cinderella (Single Version),2157
Cinnamon Girl - 2009 Remaster,2159
Cinnamon Girl - 2017 Remaster,2160
Circle,2161
Circle of Hands - Alternative Version,2167
Circle of Hands,2164
Circle of Hands - 2017 Remastered,2166
Circle of Hands (Ao Vivo),2165
Circle Sky - Alternate Mix,2163
Circle Sky,2162
City Of New Orleans,2175
City of New Orleans,2180
City on Down,2181
City On Down,2176
Ci Ya Ya,2146
Clarinet Marmalade,2186
Classic Girl - Demo,2189
Classic Girl,2188
Clear Night Moonlight,2192
Clear White Light - Part 2,2193
Clear white light,2195
Cleveland Rocks,2196
Cleveland Rocks - 2009 Remaster,2197
Click Song,2200
Click Song (A.K.A. Qongqthwane),2201
Climb Ev'ry Mountain - 2011 Remaster,2203
Climb On (A Back That's Strong),2204
Close - The Journey Is the Destination,2211
Close - 2018 Remaster,2210
Close,2208
Close - 2009 Remix,2209
Close Escape (Madstock 1992),2213
Close Escape,2212
Close Escape (Remastered),2214
Close Escape - Madstock 1992,2215
Close Escape - Remastered,2216
Close My Eyes Forever,2218
Closer to Believing,2226
Closer to Fine,2227
CLOSER TO FINE,1773
Closer to fine,2231
Close To The Edge,2219
"Close to the Edge (I. The Solid Time of Change, II. Total Mass Retain, III. I Get up I Get Down, IV. Seasons of Man)",2224
Close to You,2222
(They Long To Be) Close To You,42
(They Long to Be) Close to You,43
Close Your Eyes,2220
Closing Time,2233
Cloudy,2235
Cloudy - Single Edit,2236
Clumsy,2240
Clyde,2241
C'mon,1765
Coalminer's Daughter,2244
Coal Miner's Daughter,2243
Coat of Many Colors,2246
Cocoon,2253
Cold As Ice,2259
Cold as Ice,2270
Cold As Ice - Re-Recorded 2011,2260
Cold as Ice - 2017 Remaster,2271
Cold As Ice - Unplugged,2261
Cold Black Night,2262
"Cold, Cold Heart - Duet",2273
"Cold, Cold Heart",2272
Cold Gold - Unplugged,2265
Cold Gold,2264
Cold Rain and Snow - 2013 Remaster,2268
Cold Rain And Snow,2266
Cold Rain and Snow,2267
Cold Sweat,2269
Color Me Impressed,2279
Color of the Blues - Original Mix,2284
Color of the Blues (Original Mix),2283
Color Of The Blues,2281
Color of the Blues,2282
Coloured Rain,2292
Coloured Rain (Mono Version),2293
Colour My World - Steven Wilson Remix; 2016,2290
Colour My World,2288
Colour My World - 2002 Remaster,2289
Colours (Single Version),2295
Colours - 2005 Remastered Version,2296
Colours,2294
Colours - Single Version with Strings,2298
Colours - Single Version,2297
Colours of My Life - Mono; 1999 Remaster,2299
Colours of My Life - Stereo; 1999 Remaster,2300
Colour Spectrum,2291
Comatose,2301
Combination of the Two,2304
Combination of The Two - Take 3,2303
Combination Of The Two,2302
Come Away Melinda (Alternative Version),2308
Come Away Melinda,2307
Come Away Melinda (Extended Version),2309
Come Away Melinda - Alternative Version,2313
Come Away Melinda - Alt. version 2,2311
Come Away Melinda - Extended Version,2314
Come Away Melinda - 2016 Remaster,2310
Come Away Melinda - Alternate Version 1,2312
Come Go with Me,2322
Come On,2325
"Come On Children, Let's Sing",2326
Come On Let's Go,2327
Come on Let's Go,2342
Come Rain or Come Shine (with John Mayer),2329
Come Rain Or Come Shine,2328
Comes A Time,2347
Comes a Time - 2016 Remaster,2349
Come Together,2332
Coming Home - 2018 Remaster,2356
Coming Home,2355
Coming Home Soon,2358
Comin' Home Baby,2353
Communication Breakdown - Remaster,2368
Communication Breakdown - 1990 Remaster,2367
Communication Breakdown,2366
Compassion - 2015 Remaster,2373
Compassion,2372
Complex,2374
Complex - Demo Version,2375
Complications,2376
Confide In Me - Master Mix,2389
Confide in Me,2390
Confide In Me - Justin Warfield Mix,2388
Confide In Me - Big Brothers Mix,2386
Confide In Me - French Version,2387
Confidence Man,2391
Confusion,2392
Conquering Fools,2394
Constant Craving,2396
Constantly - 2000 Remaster,2399
Constantly (L'Edera) - 2007 Remaster,2398
Conversation,2403
Conversation - BBC Peel Sessions,2404
Conversation - Demo Version 1,2405
Conversation - Intermedia Rough Mix,2407
Conversation - Demo Version 2,2406
Cooling Water,2411
Copacabana,2414
Copacabana (At The Copa),2415
Copacabana (At the Copa) - Long Version,2417
Copacabana (At the Copa),2416
Corazon De Melon,2419
Corazon de Melon,2420
Corporate Functions,2427
Cortez the Killer - 2017 Remaster,2431
Cortez the Killer - 2016 Remaster,2430
Cotton Tail,2438
Cotton Tail - 1990 Remaster,2439
Could It Be Forever,2440
Could It Be Forever_,2441
Couldn't Get It Right,2442
Couldn't Get It Right (Extended '88 Mix),2443
Couldn't I Just Tell You - The Roxy Simulcast - 23rd May 1978,2445
Couldn't I Just Tell You,2444
Counting the Days,2449
Counting The Days,2448
Count On Me,2446
Count on Me,2447
Country Song,2455
Cover My Eyes (Pain and Heaven) - 1998 Remaster,2459
Cover My Eyes,2458
Cowboy,2460
Cowboy Style,2463
Cowgirl in the Sand - 2017 Remaster,2465
Cowgirl in the Sand - 2009 Remaster,2464
Crazy,2474
Crazy About Her,2475
Crazy About Her - 2008 Remaster,2476
Crazy Arms,2477
Crazy Baby,2478
Crazy Blues,2480
Crazy Love,2485
"Crazy Love, Vol. II - Paul Oakenfold Extended Remix",2487
"Crazy Love, Vol. II",2486
Crazy Talk,2490
Crazy Times,2492
Cream Puff War - 2013 Remaster,2495
Cream Puff War - Full Length Version,2496
Cream Puff War - Studio Demo,2497
Cretin Hop,2499
Cretin Hop - 2002 Remaster,2500
Cried Last Night / Baby Please,2501
Cried Last Night/baby Please,2503
Cried Last Night/Baby Please,2502
Crosseyed and Painless,2511
Crosseyed and Painless - 2003 Remaster,2512
Cross the Line (Extended Version) - Remastered,2509
Cross the Line - Remastered,2510
Cross the Line,2508
Crown Of Creation,2517
Crown of Creation,2518
Crush - Stripped Version,2525
Crush,2524
Crying,2538
Crying - with The Royal Philharmonic Orchestra,2540
Crying in Berlin,2545
Crying Out For Love,2542
Crying Out for Love,2543
Cryin' Shame - 2006 Remastered Version,2537
Cry Thunder,2531
Cry Thunder - 2018 Mix,2532
Cry to Me,2535
Cry To Me,2533
Cuando Me Miras Así,2550
Cult of Personality,2554
Cult Of Personality,2553
Cumberland Blues - 2013 Remaster,2558
Cumberland Blues (Various Breakdowns & Take 9) - Slated,2557
Cum on Feel the Noize,2556
Cum On Feel The Noize,2555
Cuts You Up (Edit),2566
Cuts You Up,2565
Cymbols of Our Love,2571
Czardas,2572
Daddy & Home,2587
Daddy's Home - 2003 Remaster,2591
"Daisy Jane (Rehearsal – the Record Plant, Sausalito, Ca 1975)",2598
Daisy Jane,2597
Dan,2602
Dance,2603
Dance With Me - Woodstock Mix,2608
Dance With Me,2607
Dance with Me,2612
Dancing In The Shadows,2617
Dancing in the Shadows,2620
"Dancin', Shaggin' on the Boulevard",2616
Dandy - 2003 Remaster,2624
Dandy,2623
Danger On the Track,2626
Dangerous (feat. Levi Mary & Company),2628
Dangerous,2627
Dangerous - MTV Unplugged Version,2629
Dangerous Game,2631
Dangerous Music,2632
Danny's Song,2634
Darby's Castle,2635
Darcy Farrow,2636
Dardanella,2637
DARE - Junior Sanchez Remix,2578
DARE,2576
DARE - Soulwax Remix,2579
DARE - DFA Remix,2577
Dareh Meyod,2639
Dark (Andy Gary Mix),2641
Dark - Extended,2642
Dark,2640
Darkest Hour,2649
Darkness,2650
Darkness - Engelspost Remix,2651
Darkness Darkness,2652
"Darkness, Darkness",2656
Dark Side,2645
Dark Star,2647
"Dark Star - American Studios, North Holliwood, Nov. 14, 1967",2648
Darlin',2658
Darling It Hurts,2663
Darlin' One,2659
Darlin' One - Bearsville Version,2661
Darlin' One - Matt Wallace Mix,2662
Darlin' One - 2008 Remaster,2660
Darwin's Children,2666
Davy's On The Road Again,2671
Davy's on the Road Again,2673
Davy's on the Road Again - Single Edit,2674
Davy's On The Road Again - Single Edit,2672
Davy the Fat Boy,2670
Dawn of Love,2675
Da Ya Think I'm Sexy?,2586
Daybreak,2685
Daydream,2686
Daydream - 2010 Remaster,2687
Daydream - Bob Harris Session,2688
Daydream - John Peel Session,2689
Daydream Believer,2690
Daydreamer,2693
Daylight - Remastered,2695
Daylight,2694
Day of the Eagle - Single Edit / 2010 Remaster,2683
Day of the Eagle - Bob Harris Session,2682
Day of the Eagle - 2007 Remaster,2681
Days (with The DR Symphony & Vocal Ensemble),2698
Days (Stereo Mix),2697
Days,2696
Days Like These,2699
Dazed And Confused,2701
Dazed and Confused - 1990 Remaster,2704
Dazed and Confused - Remaster,2705
Dazed And Confused - Top Gear,2702
Dead!,2718
Dead Heaven,2709
Dead Heaven - Extended,2710
Dead Man (Carry Me),2711
Deadman's Curve,2719
Dead Man's Curve,2712
Dead Sun Rising,2715
Dead Sun Rising - Sonoio Remix,2717
Dead Sun Rising - Grayed out Mix,2716
Dealer,2723
Dealer (Mono Version),2724
Dear Dad,2726
"Dear Maria, Count Me In",2728
Dear Mr Fantasy - Version 1,2729
Dear Mr. Fantasy (Mono Version),2732
Dear Mr. Fantasy,2731
Dear Mr Fantasy - Version 2,2730
Dear Old Southland,2734
Deathly,2743
Death May Be Your Santa Claus,2736
Death of a Party - Well Blurred Remix,2742
Death of a Party - Billy Whiskers Mix,2741
Death of a Party - 2012 Remaster,2740
"Death of a Party - 12"" Death",2739
December,2745
Deep Ocean Vast Sea,2749
Deep Sea Diver,2750
Deep Weather,2751
Defying Gravity,2756
Delicate Few,2760
Delta Dawn,2764
Delta Lady,2765
Democracy,2766
Demolition Man - Short Version,2770
Demolition Man,2768
Demolition Man - Alternative Mix / Single Edit,2769
Der Kommissar - Ynnox Remix,2780
Der Kommissar,2774
Der Kommissar - Club 69 Radio Mix,2777
Der Kommissar - Ogris Debris Remix,2779
Der Kommissar (feat. Falco),2775
Der Kommissar (feat. Falco) - Instrumental,2776
Der Kommissar - Falco Symphonic,2778
Desecrate Through Reverence,2782
Desert Blues (Big Chief Buffalo Nickel),2783
Desert Blues - Big Chief Buffalo Nickel,2784
Deserve,2788
Designing Heaven,2789
Desolation Valley / Waves,2791
Desperados Waiting for a Train,2793
Destroyer,2799
Determination - 2015 Remaster,2801
Determination - Another Side of Roxy,2802
Determination,2800
De Ti O De Mi,2708
Devil's Child,2814
Devil's Sidewalk,2816
Devil Woman - 2006 Remaster,2809
Devil Woman - 2001 Remaster,2808
Devil Woman (with The Royal Philharmonic Orchestra),2807
Devil You,2811
DIAMOND HEAD(ダイアモンド・ヘッド),2581
DIAMOND HEAD,2580
Diamond In The Rough,2822
Diamond In Your Mind,2823
Diamonds and Rust,2827
Diamonds And Rust,2824
Diamonds On The Soles Of Her Shoes,2825
Diamonds on the Soles of Her Shoes - Alternate Unreleased Version,2830
Diamonds on the Soles of Her Shoes,2829
Diamonds On the Soles of Her Shoes - Thievery Corporation Remix,2826
Diddy Wa Diddie,2836
Did It Again - Did It Four Times Mix,2832
Did It Again,2831
Did It Again - Razor-n-Go Dub,2833
Dig - Everything and Nothing Remix,2845
Dig - Future Evolution Remix,2846
Dig,2844
Dig - Radio Edit,2847
Digging In The Dirt - Rich E Mix,2852
Digging in the Dirt,2854
Digging In The Dirt - Instrumental,2850
Digging In The Dirt - Raw Stylus Mix,2851
Dig That Crazy Santa Claus,2848
Dino's Song (Studio Outtake from the 1967 sessions),2860
Dino's Song,2859
Dire Wolf (Complete Track 2) - Not Slated,2867
Dire Wolf (Complete Track With Vocals) - Not Slated,2869
Dire Wolf (Complete Track 1) - Not Slated,2866
Dire Wolf (Breakdown 3) - Not Slated,2864
Dire Wolf (False Starts 2) - Not Slated,2872
Dire Wolf (Breakdown 4) - Not Slated,2865
Dire Wolf (Breakdown 1) - Not Slated,2862
Dire Wolf (Complete Track 3) - Not Slated,2868
Dire Wolf (Take 6 Breakdown) - Slated,2875
Dire Wolf (Take 3 False Start & Breakdown) - Slated,2874
Dire Wolf (Take 2 Breakdown) - Slated,2873
Dire Wolf - 2013 Remaster,2876
Dire Wolf (Breakdown 2) - Not Slated,2863
Dire Wolf (False Starts 1) - Not Slated,2871
Dire Wolf (False Start 3) - Not Slated,2870
Dirty Blvd.,2880
Dirty Blvd,2879
Dirty Creature,2882
Dirty Harry,2883
Dirty Harry - Schtung Chinese New Year Remix,2884
Dirty Lies,2885
Dirty Little Secret - Thievery Corporation Mix,2888
Dirty Little Secret,2886
Dirty Little Secret (feat. Thievery Corporation) - Thievery Corporation Mix,2887
Dirty water,2898
Dirty Water,2892
Dirty White Boy - Radio Edit; 2017 Remaster [Radio Edit],2896
Dirty White Boy - Re-Recorded 2011,2897
Dirty White Boy,2895
Disappear,2900
Disappear (Remastered),2901
Disappear - Remastered,2902
Discipline,2906
Disconnected,2907
Disenchanted,2912
"Dis Go Dis Way, Dis Go Dat Way",2899
Divin' Duck,2915
Dixieland Delight - Single Edit,2918
Dixieland Delight,2917
